poll_id,numeric_grade,pollster,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,seat_number,seat_name,election_date,stage,party,pct,candidate_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87328,2.6,Remington,,7.0,Montana,7/1/24,570,2024,U.S. Senate,0,Class I,11/5/24,general,REP,50.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87329,2.6,Remington,,7.0,Nevada,7/1/24,601,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87329,2.6,Remington,,7.0,Nevada,7/1/24,601,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87330,2.6,Remington,,7.0,Ohio,7/1/24,611,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,50.0,Sherrod Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87330,2.6,Remington,,7.0,Ohio,7/1/24,611,2024,U.S. Senate,0,Class I,11/5/24,general,REP,44.0,Bernie Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87331,2.6,Remington,,7.0,Pennsylvania,7/1/24,673,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87331,2.6,Remington,,7.0,Pennsylvania,7/1/24,673,2024,U.S. Senate,0,Class I,11/5/24,general,REP,48.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87332,2.6,Remington,,7.0,Texas,7/1/24,589,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87332,2.6,Remington,,7.0,Texas,7/1/24,589,2024,U.S. Senate,0,Class I,11/5/24,general,REP,53.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87333,2.6,Remington,,7.0,Wisconsin,7/1/24,593,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87333,2.6,Remington,,7.0,Wisconsin,7/1/24,593,2024,U.S. Senate,0,Class I,11/5/24,general,REP,48.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87306,,National Public Affairs,,2.0,Nevada,7/1/24,817,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87306,,National Public Affairs,,2.0,Nevada,7/1/24,817,2024,U.S. Senate,0,Class I,11/5/24,general,REP,33.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87368,2.2,University of Houston/Texas Southern University,Online Panel,9.0,Texas,7/1/24,1484,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,44.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87368,2.2,University of Houston/Texas Southern University,Online Panel,9.0,Texas,7/1/24,1484,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87368,2.2,University of Houston/Texas Southern University,Online Panel,9.0,Texas,7/1/24,1484,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,3.0,Ted Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,1124,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,32.0,Gloria Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,1124,2024,U.S. Senate,0,Class I,11/5/24,general,REP,49.0,Marsha Blackburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,944,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,32.0,Gloria Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,944,2024,U.S. Senate,0,Class I,11/5/24,general,REP,52.0,Marsha Blackburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,1124,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,33.0,Marquita Bradshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,1124,2024,U.S. Senate,0,Class I,11/5/24,general,REP,51.0,Marsha Blackburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,942,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,33.0,Marquita Bradshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87398,1.8,Targoz Market Research,,7.0,Tennessee,7/1/24,942,2024,U.S. Senate,0,Class I,11/5/24,general,REP,54.0,Marsha Blackburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87283,2.1,Cygnal,,4.0,Pennsylvania,6/28/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.8,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87283,2.1,Cygnal,,4.0,Pennsylvania,6/28/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.1,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87270,1.1,co/efficient,IVR/Text,5.0,New Jersey,6/27/24,810,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,39.0,Andy Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87270,1.1,co/efficient,IVR/Text,5.0,New Jersey,6/27/24,810,2024,U.S. Senate,0,Class I,11/5/24,general,REP,33.0,Curtis Bashaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87270,1.1,co/efficient,IVR/Text,5.0,New Jersey,6/27/24,810,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,3.0,Bob Menendez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87270,1.1,co/efficient,IVR/Text,5.0,New Jersey,6/27/24,810,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.0,Andy Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87270,1.1,co/efficient,IVR/Text,5.0,New Jersey,6/27/24,810,2024,U.S. Senate,0,Class I,11/5/24,general,REP,34.0,Curtis Bashaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87307,,Manhattan Institute,Live Phone/Text-to-Web,4.0,Texas,6/27/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87307,,Manhattan Institute,Live Phone/Text-to-Web,4.0,Texas,6/27/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87274,,Torchlight Strategies,IVR/Live Phone/Text-to-Web,2.0,Montana,6/26/24,649,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.1,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87274,,Torchlight Strategies,IVR/Live Phone/Text-to-Web,2.0,Montana,6/26/24,649,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.2,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87274,,Torchlight Strategies,IVR/Live Phone/Text-to-Web,2.0,Montana,6/26/24,649,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,1.2,Michael Downey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87274,,Torchlight Strategies,IVR/Live Phone/Text-to-Web,2.0,Montana,6/26/24,649,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,2.1,Sid Daoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87277,1.9,EPIC/MRA,Live Phone,3.0,Michigan,6/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,44.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87277,1.9,EPIC/MRA,Live Phone,3.0,Michigan,6/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87281,1.3,1892 Polling,,1.0,New Mexico,6/24/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Martin Heinrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87281,1.3,1892 Polling,,1.0,New Mexico,6/24/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.0,Nella Louise Domenici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.0,Angela Alsobrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,REP,34.0,Larry Hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,1.0,Nancy Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,3.0,Mike Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,IND,1.0,Emmanuel O. Osuchukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Angela Alsobrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87222,1.4,PPP,IVR/Text,4.0,Maryland,6/20/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.0,Larry Hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87219,1.1,North Star Opinion Research,Live Phone,3.0,Arizona,6/20/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,39.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87219,1.1,North Star Opinion Research,Live Phone,3.0,Arizona,6/20/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,38.0,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87219,1.1,North Star Opinion Research,Live Phone,3.0,Arizona,6/20/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,9.0,Eduardo Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87248,3.0,Marquette Law School,Live Phone/Email,10.0,Wisconsin,6/20/24,871,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,52.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87248,3.0,Marquette Law School,Live Phone/Email,10.0,Wisconsin,6/20/24,871,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87248,3.0,Marquette Law School,Live Phone/Email,10.0,Wisconsin,6/20/24,784,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,52.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87248,3.0,Marquette Law School,Live Phone/Email,10.0,Wisconsin,6/20/24,784,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,1144,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,39.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,1144,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,1144,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,5.0,Ted Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,931,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,42.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,931,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87251,1.8,University of Texas at Tyler,Live Phone/Online Panel,8.5,Texas,6/20/24,931,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,5.0,Ted Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87216,2.9,Emerson,IVR/Online Panel,7.0,Missouri,6/19/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,37.6,Lucas Kunce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87216,2.9,Emerson,IVR/Online Panel,7.0,Missouri,6/19/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.8,Josh Hawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87268,1.6,Public Opinion Strategies,,3.0,North Dakota,6/19/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,28.0,Katrina Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87268,1.6,Public Opinion Strategies,,3.0,North Dakota,6/19/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,REP,65.0,Kevin Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87295,,Bullfinch,,4.0,Pennsylvania,6/19/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87295,,Bullfinch,,4.0,Pennsylvania,6/19/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,REP,36.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87207,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Arizona,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.4,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87207,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Arizona,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.8,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87208,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Nevada,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.5,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87208,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Nevada,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,37.6,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87209,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Michigan,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.4,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87209,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Michigan,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,38.6,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87210,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Minnesota,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.1,Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87210,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Minnesota,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,36.8,Royce White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87211,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.1,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87211,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.9,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87212,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.2,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87212,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,6/18/24,1000,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.7,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87238,1.7,Fabrizio/Impact,Live Phone/Text-to-Web,2.0,Nevada,6/18/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87238,1.7,Fabrizio/Impact,Live Phone/Text-to-Web,2.0,Nevada,6/18/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87198,2.8,SurveyUSA,Online Panel,8.0,Minnesota,6/16/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87198,2.8,SurveyUSA,Online Panel,8.0,Minnesota,6/16/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,REP,36.0,Joe Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87198,2.8,SurveyUSA,Online Panel,8.0,Minnesota,6/16/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87198,2.8,SurveyUSA,Online Panel,8.0,Minnesota,6/16/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,REP,35.0,Royce White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87195,1.4,PPP,IVR/Text,4.0,New Mexico,6/14/24,555,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Martin Heinrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87195,1.4,PPP,IVR/Text,4.0,New Mexico,6/14/24,555,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.0,Nella Louise Domenici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87214,1.6,Public Opinion Strategies,Live Phone,3.0,Montana,6/13/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87214,1.6,Public Opinion Strategies,Live Phone,3.0,Montana,6/13/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87214,1.6,Public Opinion Strategies,Live Phone,3.0,Montana,6/13/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,2.0,Michael Downey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87214,1.6,Public Opinion Strategies,Live Phone,3.0,Montana,6/13/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,2.0,Sid Daoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87153,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Florida,6/9/24,883,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,40.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87153,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Florida,6/9/24,883,2024,U.S. Senate,0,Class I,11/5/24,general,REP,44.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87153,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Florida,6/9/24,771,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87153,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Florida,6/9/24,771,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87147,1.1,The Tyson Group,Live Phone/Text-to-Web,3.5,Florida,6/9/24,1050,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,33.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87147,1.1,The Tyson Group,Live Phone/Text-to-Web,3.5,Florida,6/9/24,1050,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87203,3.0,YouGov,Online Panel,9.0,Texas,6/9/24,1200,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,34.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87203,3.0,YouGov,Online Panel,9.0,Texas,6/9/24,1200,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87145,2.9,Marist,Live Phone/Online Panel/Text,7.0,Ohio,6/6/24,1137,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,50.0,Sherrod Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87145,2.9,Marist,Live Phone/Online Panel/Text,7.0,Ohio,6/6/24,1137,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Bernie Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87152,2.9,Marist,Live Phone/Online Panel/Text,7.0,Pennsylvania,6/6/24,1181,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,52.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87152,2.9,Marist,Live Phone/Online Panel/Text,7.0,Pennsylvania,6/6/24,1181,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87243,1.7,Fabrizio,Live Phone/Text-to-Web,6.0,Montana,6/5/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87243,1.7,Fabrizio,Live Phone/Text-to-Web,6.0,Montana,6/5/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87243,1.7,Fabrizio,Live Phone/Text-to-Web,6.0,Montana,6/5/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,4.0,Sid Daoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87243,1.7,Fabrizio,Live Phone/Text-to-Web,6.0,Montana,6/5/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87243,1.7,Fabrizio,Live Phone/Text-to-Web,6.0,Montana,6/5/24,500,2024,U.S. Senate,0,Class I,11/5/24,general,REP,48.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87120,2.0,Kaplan Strategies,Online Panel/Text-to-Web,4.5,West Virginia,6/4/24,464,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,27.0,Glenn Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87120,2.0,Kaplan Strategies,Online Panel/Text-to-Web,4.5,West Virginia,6/4/24,464,2024,U.S. Senate,0,Class I,11/5/24,general,REP,60.0,Jim Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87160,1.7,Fabrizio/Impact,Live Phone,2.0,Arizona,6/4/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87160,1.7,Fabrizio/Impact,Live Phone,2.0,Arizona,6/4/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87110,2.4,Mitchell,Text-to-Web,6.0,Michigan,6/3/24,710,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,36.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87110,2.4,Mitchell,Text-to-Web,6.0,Michigan,6/3/24,710,2024,U.S. Senate,0,Class I,11/5/24,general,REP,33.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87167,2.5,PPIC,Probability Panel,10.0,California,6/2/24,1098,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,62.0,Adam B. Schiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87167,2.5,PPIC,Probability Panel,10.0,California,6/2/24,1098,2024,U.S. Senate,0,Class I,11/5/24,general,REP,37.0,Steve Garvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87097,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Michigan,5/31/24,722,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87097,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Michigan,5/31/24,722,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87097,,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,6.0,Michigan,5/31/24,636,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
